,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/P90,Ast/P90,G+A/P90,G-PK/P90,G+A-PK/P90,xG,npxG,xA,npxG+xA,xG/P90,xA/P90,xG+xA/P90,npxG/P90,npxG+xA/P90
649,Filippo Delli Carri,it ITA,DF,22.0,5,3,334.0,3.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.04,0.02,0.05,0.04,0.05
650,Leonardo Capezzi,it ITA,MF,26.0,5,2,175.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,Lys Mousset,fr FRA,"FW,MF",25.0,6,2,160.0,1.8,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.56,0.56,0.0,0.56,0.1,0.1,0.2,0.3,0.06,0.11,0.17,0.06,0.17
652,Ramzi Aya,it ITA,DF,30.0,2,2,135.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
653,Diego Perotti,ar ARG,"FW,MF",33.0,11,1,287.0,3.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.6,0.3,0.9,0.43,0.09,0.52,0.19,0.28
654,Edoardo Vergani,it ITA,"FW,MF",20.0,6,1,102.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,Vincenzo Fiorillo,it ITA,GK,31.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,Andrei Motoc,ro ROU,DF,19.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
657,Mikael,br BRA,"FW,MF",22.0,7,0,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.18,0.0,0.18,0.18,0.18
658,Alessandro Russo,it ITA,MF,17.0,1,0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,Mario Perrone,it ITA,DF,18.0,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,Julian Kristoffersen,no NOR,FW,24.0,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.61,0.61,0.61
661,Lorenzo Cannavale,it ITA,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
662,Tommaso De Lorenzo,it ITA,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
663,Jacopo De Matteis,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
664,Guido Guerrieri,it ITA,GK,25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
665,Angelo Guida,it ITA,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
666,Carmine Iannone,it ITA,MF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
667,Antonio Iervolino,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
668,Antonio Russo,it ITA,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
669,João Pedro,it ITA,FW,29.0,37,37,3323.0,36.9,13.0,4.0,10.0,3.0,4.0,9.0,0.0,0.35,0.11,0.46,0.27,0.38,12.9,9.9,3.1,13.0,0.35,0.08,0.43,0.27,0.35
670,Alessio Cragno,it ITA,GK,27.0,35,35,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,Răzvan Marin,ro ROU,MF,25.0,36,31,2816.0,31.3,0.0,5.0,0.0,0.0,0.0,6.0,1.0,0.0,0.16,0.16,0.0,0.16,1.7,1.7,6.2,7.9,0.06,0.2,0.25,0.06,0.25
672,Alessandro Deiola,it ITA,MF,25.0,33,28,2129.0,23.7,4.0,1.0,4.0,0.0,0.0,5.0,0.0,0.17,0.04,0.21,0.17,0.21,2.3,2.3,1.3,3.6,0.1,0.06,0.15,0.1,0.15
673,Raoul Bellanova,it ITA,DF,21.0,31,27,2496.0,27.7,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.04,0.07,0.11,0.04,0.11,1.8,1.8,3.8,5.6,0.06,0.14,0.2,0.06,0.2
674,Dalbert Henrique,br BRA,"DF,MF",27.0,28,27,2081.0,23.1,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.09,0.09,0.0,0.09,1.5,1.5,1.9,3.4,0.06,0.08,0.15,0.06,0.15
675,Alberto Grassi,it ITA,MF,26.0,30,26,2174.0,24.2,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.04,0.04,0.0,0.04,1.1,1.1,1.4,2.6,0.05,0.06,0.11,0.05,0.11
676,Andrea Carboni,it ITA,DF,20.0,30,25,2215.0,24.6,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.8,0.02,0.01,0.03,0.02,0.03
677,Charalambos Lykogiannis,gr GRE,DF,27.0,28,21,1817.0,20.2,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.05,0.0,0.05,0.05,0.05,1.0,1.0,1.0,2.0,0.05,0.05,0.1,0.05,0.1
678,Giorgio Altare,it ITA,DF,22.0,19,17,1466.0,16.3,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.06,0.0,0.06,0.06,0.06,1.4,1.4,0.5,1.9,0.08,0.03,0.11,0.08,0.11
679,Nahitan Nández,uy URU,"MF,DF",25.0,21,16,1523.0,16.9,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.12,0.12,0.0,0.12,0.9,0.9,1.7,2.6,0.05,0.1,0.15,0.05,0.15
680,Luca Ceppitelli,it ITA,DF,31.0,24,16,1445.0,16.1,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.06,0.06,0.12,0.06,0.12,0.6,0.6,0.0,0.6,0.04,0.0,0.04,0.04,0.04
681,Leonardo Pavoletti,it ITA,FW,32.0,33,14,1518.0,16.9,5.0,1.0,5.0,0.0,0.0,9.0,0.0,0.3,0.06,0.36,0.3,0.36,6.3,6.3,1.0,7.3,0.37,0.06,0.43,0.37,0.43
682,Matteo Lovato,it ITA,DF,21.0,16,14,1238.0,13.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,0.03,0.01,0.04,0.03,0.04
683,Keita Baldé,sn SEN,"FW,MF",26.0,26,14,1229.0,13.7,3.0,1.0,3.0,0.0,0.0,2.0,0.0,0.22,0.07,0.29,0.22,0.29,3.2,3.2,1.1,4.2,0.23,0.08,0.31,0.23,0.31
684,Gabriele Zappa,it ITA,DF,21.0,25,11,1144.0,12.7,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.3,1.8,0.04,0.1,0.14,0.04,0.14
685,Edoardo Goldaniga,it ITA,DF,27.0,11,11,934.0,10.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.1,0.8,0.06,0.01,0.07,0.06,0.07
686,Gastón Pereiro,uy URU,"FW,MF",26.0,29,9,975.0,10.8,4.0,2.0,4.0,0.0,0.0,1.0,0.0,0.37,0.18,0.55,0.37,0.55,1.4,1.4,1.7,3.1,0.13,0.15,0.28,0.13,0.28
687,Martín Cáceres,uy URU,DF,34.0,14,9,832.0,9.2,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.11,0.11,0.22,0.11,0.22,0.3,0.3,0.4,0.7,0.03,0.04,0.07,0.03,0.07
688,Diego Godín,uy URU,DF,35.0,11,9,818.0,9.1,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.11,0.11,0.0,0.11,0.5,0.5,0.4,0.8,0.05,0.04,0.09,0.05,0.09
689,Kevin Strootman,nl NED,MF,31.0,10,7,640.0,7.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.03,0.03,0.0,0.03
690,Sebastian Walukiewicz,pl POL,DF,21.0,7,4,302.0,3.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.09,0.01,0.1,0.09,0.1
691,Adam Obert,sk SVK,DF,18.0,6,3,274.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,Boris Radunović,rs SRB,GK,25.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,Marko Rog,hr CRO,MF,26.0,8,2,311.0,3.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0.0,0.29,0.2,0.2,0.2,0.5,0.07,0.07,0.13,0.07,0.13
694,Daniele Baselli,it ITA,MF,29.0,9,2,290.0,3.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.31,0.31,0.0,0.31,0.5,0.5,0.5,0.9,0.14,0.15,0.29,0.14,0.29
695,Diego Farias,br BRA,"MF,FW",31.0,4,0,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
696,Christian Oliva,uy URU,MF,25.0,4,0,48.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,Christos Kourfalidis,gr GRE,"MF,DF",18.0,2,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,1.06,0.0,1.06,1.06,1.06
698,Paolo Faragò,it ITA,MF,28.0,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,3.04,0.0,3.04,3.04,3.04
699,Luca Gagliano,it ITA,"MF,DF",21.0,2,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,Giovanni Simeone,ar ARG,FW,26.0,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,Damir Ceter,co COL,FW,23.0,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,Simone Aresti,it ITA,GK,35.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
703,Nicolò Cavuoti,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
704,Andrea D'Aniello,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
705,Isaias Del Pupo,ar ARG,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
706,Jacopo Desogus,it ITA,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
707,Eugenio Fusco,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
708,Iurie Iovu,md MDA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
709,Riccardo Ladinetti,it ITA,MF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
710,Eldin Lolic,ba BIH,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
711,Luigi Palomba,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
712,Lisandru Tramoni,fr FRA,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
713,Zito,ao ANG,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
714,Salvatore Sirigu,it ITA,GK,34.0,37,37,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,Milan Badelj,hr CRO,MF,32.0,34,34,2844.0,31.6,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.03,0.0,0.03,0.03,0.03,1.2,1.2,2.3,3.5,0.04,0.07,0.11,0.04,0.11
716,Johan Vásquez,mx MEX,DF,22.0,28,27,2279.0,25.3,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.04,0.0,0.04,0.04,0.04,0.9,0.9,0.1,1.0,0.03,0.01,0.04,0.03,0.04
717,Stefano Sturaro,it ITA,MF,28.0,25,24,1766.0,19.6,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,0.03,0.03,0.05,0.03,0.05
718,Andrea Cambiaso,it ITA,DF,21.0,26,21,1790.0,19.9,1.0,4.0,1.0,0.0,0.0,5.0,1.0,0.05,0.2,0.25,0.05,0.25,0.7,0.7,1.8,2.5,0.04,0.09,0.13,0.04,0.13
719,Mattia Destro,it ITA,FW,30.0,27,21,1744.0,19.4,9.0,1.0,9.0,0.0,0.0,4.0,0.0,0.46,0.05,0.52,0.46,0.52,7.7,7.7,1.0,8.7,0.4,0.05,0.45,0.4,0.45
720,Caleb Ekuban,gh GHA,"FW,MF",27.0,30,18,1716.0,19.1,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.05,0.1,0.16,0.05,0.16,3.8,3.8,2.4,6.2,0.2,0.13,0.32,0.2,0.32
721,Domenico Criscito,it ITA,DF,34.0,20,18,1618.0,18.0,6.0,1.0,0.0,6.0,7.0,4.0,0.0,0.33,0.06,0.39,0.0,0.06,5.6,0.3,0.8,1.1,0.31,0.04,0.36,0.02,0.06
722,Manolo Portanova,it ITA,"FW,MF",21.0,24,17,1322.0,14.7,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.07,0.0,0.07,0.07,0.07,2.9,2.9,0.8,3.6,0.2,0.05,0.25,0.2,0.25
723,Nicolò Rovella,it ITA,MF,19.0,21,16,1468.0,16.3,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.18,0.18,0.0,0.18,0.9,0.9,2.4,3.3,0.05,0.15,0.2,0.05,0.2
724,Silvan Hefti,ch SUI,DF,23.0,16,14,1288.0,14.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.9,1.1,0.01,0.06,0.07,0.01,0.07
725,Mattia Bani,it ITA,DF,27.0,17,13,1211.0,13.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.0,1.2,0.09,0.0,0.09,0.09,0.09
726,Leo Skiri Østigård,no NOR,DF,21.0,15,13,1172.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.02,0.01,0.03,0.02,0.03
727,Nikola Maksimović,rs SRB,DF,29.0,14,13,1115.0,12.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.2,0.01,0.01,0.02,0.01,0.02
728,Pablo Galdames Millán,cl CHI,MF,24.0,19,11,1028.0,11.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.1,1.4,0.03,0.09,0.13,0.03,0.13
729,Zinho Vanheusden,be BEL,DF,22.0,14,11,989.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.2,0.01,0.01,0.02,0.01,0.02
730,Davide Biraschi,it ITA,DF,27.0,14,11,930.0,10.3,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,0.01,0.03,0.04,0.01,0.04
731,Filippo Melegoni,it ITA,"FW,MF",22.0,25,10,980.0,10.9,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.09,0.0,0.09,0.09,0.09,0.6,0.6,1.5,2.1,0.06,0.14,0.2,0.06,0.2
732,Kelvin Yeboah,it ITA,FW,21.0,17,9,850.0,9.4,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.11,0.11,0.0,0.11,1.4,1.4,1.3,2.7,0.14,0.14,0.28,0.14,0.28
733,Nadiem Amiri,de GER,"MF,FW",24.0,13,9,683.0,7.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.13,1.1,1.1,1.6,2.7,0.14,0.21,0.35,0.14,0.35
734,Goran Pandev,mk MKD,"FW,MF",38.0,20,7,843.0,9.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11,0.11,0.0,0.11,0.6,0.6,1.3,1.9,0.07,0.14,0.21,0.07,0.21
735,Hernani,br BRA,"MF,FW",27.0,18,7,682.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.3,1.0,0.08,0.05,0.13,0.08,0.13
736,Morten Frendrup,dk DEN,"DF,MF",20.0,10,6,695.0,7.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.7,1.2,0.07,0.09,0.16,0.07,0.16
737,Albert Guðmundsson,is ISL,"FW,MF",24.0,12,6,607.0,6.7,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.15,0.0,0.15,0.15,0.15,0.9,0.9,0.5,1.4,0.13,0.08,0.21,0.13,0.21
738,Paolo Ghiglione,it ITA,DF,24.0,13,6,603.0,6.7,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.15,0.15,0.0,0.15,0.8,0.8,0.4,1.1,0.11,0.05,0.17,0.11,0.17
739,Mohamed Fares,dz ALG,"DF,FW",25.0,9,6,587.0,6.5,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.31,0.15,0.46,0.31,0.46,1.1,1.1,0.5,1.6,0.17,0.07,0.24,0.17,0.24
740,Andrea Masiello,it ITA,DF,35.0,7,6,515.0,5.7,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.0,0.01,0.01,0.01
741,Abdoulaye Touré,fr FRA,MF,27.0,8,6,430.0,4.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.03,0.0,0.03,0.03,0.03
742,Yayah Kallon,sl SLE,"FW,MF",20.0,15,5,636.0,7.1,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.14,0.14,0.0,0.14,1.1,1.1,1.0,2.2,0.16,0.15,0.31,0.16,0.31
743,Stefano Sabelli,it ITA,DF,28.0,7,5,348.0,3.9,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.06,0.01,0.07,0.06,0.07
744,Flavio Junior Bianchi,it ITA,"FW,MF",21.0,7,4,314.0,3.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.29,0.0,0.29,0.29,0.29,0.9,0.9,0.1,1.0,0.26,0.03,0.29,0.26,0.29
745,Valon Behrami,ch SUI,MF,36.0,10,2,311.0,3.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.02,0.04,0.06,0.02,0.06
746,Roberto Piccoli,it ITA,FW,20.0,5,2,218.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,0.13,0.05,0.17,0.13,0.17
747,Felipe Caicedo,ec ECU,FW,32.0,9,1,284.0,3.2,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.32,0.63,0.95,0.32,0.95,1.2,1.2,0.9,2.2,0.39,0.29,0.68,0.39,0.68
748,Adrian Šemper,hr CRO,GK,23.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,Riccardo Calafiori,it ITA,DF,19.0,3,1,82.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
750,Aleksander Buksa,pl POL,FW,18.0,4,0,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,Laurens Serpe,it ITA,DF,20.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,Andrea Favilli,it ITA,FW,24.0,1,0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,Francesco Cassata,it ITA,MF,24.0,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,Kevin Agudelo,co COL,"FW,MF",22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
755,Lorenzo Andrenacci,it ITA,GK,26.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
756,Lennart-Marten Czyborra,de GER,DF,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
757,Steeve-Mike Ebongue,fr FRA,MF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
758,Federico Marchetti,it ITA,GK,38.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
759,Rok Vodišek,si SVN,GK,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,
760,Pietro Ceccaroni,it ITA,DF,25.0,35,35,3122.0,34.7,2.0,1.0,2.0,0.0,0.0,7.0,1.0,0.06,0.03,0.09,0.06,0.09,2.1,2.1,0.3,2.4,0.06,0.01,0.07,0.06,0.07
761,Mattia Caldara,it ITA,DF,27.0,31,30,2704.0,30.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.03,0.0,0.03,0.03,0.03,1.7,1.7,0.0,1.7,0.06,0.0,0.06,0.06,0.06
762,Ethan Ampadu,wls WAL,"MF,DF",20.0,29,26,2282.0,25.4,0.0,3.0,0.0,0.0,0.0,13.0,2.0,0.0,0.12,0.12,0.0,0.12,0.3,0.3,1.4,1.7,0.01,0.06,0.07,0.01,0.07
763,Mattia Aramu,it ITA,"MF,FW",26.0,32,25,2100.0,23.3,7.0,5.0,4.0,3.0,4.0,6.0,0.0,0.3,0.21,0.51,0.17,0.39,7.0,3.9,4.4,8.3,0.3,0.19,0.49,0.17,0.36
764,Ridgeciano Haps,sr SUR,DF,28.0,25,24,2056.0,22.8,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.04,0.04,0.09,0.04,0.09,0.4,0.4,0.4,0.8,0.02,0.02,0.03,0.02,0.03
765,David Okereke,ng NGA,"FW,MF",23.0,32,24,2053.0,22.8,7.0,0.0,7.0,0.0,0.0,5.0,1.0,0.31,0.0,0.31,0.31,0.31,4.8,4.8,1.1,5.9,0.21,0.05,0.26,0.21,0.26
766,Thomas Henry,fr FRA,FW,26.0,33,23,2115.0,23.5,9.0,2.0,9.0,0.0,0.0,6.0,1.0,0.38,0.09,0.47,0.38,0.47,7.1,7.1,3.5,10.6,0.3,0.15,0.45,0.3,0.45
767,Gianluca Busio,us USA,MF,19.0,29,23,1950.0,21.7,1.0,1.0,1.0,0.0,0.0,8.0,0.0,0.05,0.05,0.09,0.05,0.09,1.0,1.0,1.7,2.7,0.05,0.08,0.12,0.05,0.12
768,Domen Črnigoj,si SVN,"MF,DF",25.0,34,22,1881.0,20.9,3.0,1.0,3.0,0.0,0.0,3.0,0.0,0.14,0.05,0.19,0.14,0.19,2.3,2.3,0.9,3.2,0.11,0.04,0.15,0.11,0.15
769,Dennis Johnsen,no NOR,"FW,MF",23.0,26,17,1445.0,16.1,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.06,0.12,0.19,0.06,0.19,1.7,1.7,2.7,4.4,0.1,0.17,0.27,0.1,0.27
770,Niki Mäenpää,fi FIN,GK,36.0,17,16,1485.0,16.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06,0.06,0.0,0.06,0.0,0.0,0.3,0.3,0.0,0.02,0.02,0.0,0.02
771,Sergio Romero,ar ARG,GK,34.0,16,16,1440.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.01,0.01,0.0,0.01
772,Pasquale Mazzocchi,it ITA,DF,26.0,18,15,1243.0,13.8,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.8,1.4,0.04,0.06,0.1,0.04,0.1
773,Antonio Vacca,it ITA,MF,31.0,21,15,1064.0,11.8,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.02,0.02,0.0,0.02
774,Sofian Kiyine,ma MAR,"MF,FW",23.0,26,14,1239.0,13.8,1.0,0.0,1.0,0.0,1.0,8.0,1.0,0.07,0.0,0.07,0.07,0.07,1.7,0.7,2.3,3.0,0.12,0.17,0.29,0.05,0.22
775,Michael Svoboda,at AUT,DF,22.0,18,13,1236.0,13.7,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.1,1.0,0.07,0.0,0.07,0.07,0.07
776,Mickaël Cuisance,fr FRA,MF,21.0,13,13,918.0,10.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.5,0.05,0.09,0.15,0.05,0.15
777,Tyronne Ebuehi,ng NGA,DF,25.0,19,12,1138.0,12.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,0.04,0.04,0.08,0.04,0.08
